TERYT_CODE;gender;age;predicted_BRCA_cases
1417;K;<45-54>;12.5530700052797
1417;K;<55-64>;23.5866968473602
1417;K;<65-74>;14.7326324815703
1417;K;<75-84>;8.39987086205449
1417;K;85+;1.45476733153551
1417;M;<0-44>;0.154866048575589
1417;M;<45-54>;0.143841405740265
1417;M;<55-64>;0.379009542075542
1417;M;<65-74>;0.420723809041462
1417;M;<75-84>;0.150350705232761
1417;M;85+;0.00810323321360266
1418;K;<0-44>;10.2205420948871
1418;K;<45-54>;18.2225815631912
1418;K;<55-64>;32.3305761629489
1418;K;<65-74>;12.2443462331503
1418;K;<75-84>;8.78059350184952
1418;K;85+;1.78413849153577
1418;M;<0-44>;0.0428849017351713
1418;M;<45-54>;0.477634862484162
1418;M;<55-64>;0.545947493355073
1418;M;<65-74>;0.37927332974773
1418;M;<75-84>;0.187685728359998
1418;M;85+;0.0153826438657596
1419;K;<0-44>;5.57419057422497
1419;K;<45-54>;10.161968460927
1419;K;<55-64>;14.8580886507243
1419;K;<65-74>;9.84499016154129
1419;K;<75-84>;4.86663694263808
1419;K;85+;1.66967410002025
1419;M;<0-44>;0.0232167982408217
1419;M;<45-54>;0.130958014506093
1419;M;<55-64>;0.0959087895097619
1419;M;<65-74>;0.107403365437455
1419;M;<75-84>;0.393802202831157
1419;M;85+;0.0269107287837041
1420;K;<0-44>;4.28269698756324
1420;K;<45-54>;8.19009254208665
1420;K;<55-64>;14.0604757852754
1420;K;<65-74>;8.05279509441155
1420;K;<75-84>;4.8603048853529
1420;K;85+;1.25252228169903
1420;M;<0-44>;0.0435669136765941
1420;M;<45-54>;0.0153594680822449
1420;M;<55-64>;0.324050922724943
1420;M;<65-74>;0.365098054639363
1420;M;<75-84>;0.207856140394104
1420;M;85+;0.0864416795175116
1421;K;<0-44>;9.26493023976982
1421;K;<45-54>;17.7242578180469
1421;K;<55-64>;28.9041737188771
1421;K;<65-74>;18.9733627240798
1421;K;<75-84>;9.75680087634126
1421;K;85+;3.73790229611753
1421;M;<0-44>;0.0174593358128906
1421;M;<45-54>;0.337989535930466
1421;M;<55-64>;0.692949122406728
1421;M;<65-74>;0.729853182928306
1421;M;<75-84>;0.349573011789469
1421;M;85+;0.010819196260116
1422;K;<0-44>;2.54242598684909
1422;K;<45-54>;4.28751941768235
1422;K;<55-64>;9.29785593263973
1422;K;<65-74>;5.11300109287268
1422;K;<75-84>;2.73409740926038
1422;K;85+;0.673147295340657
1422;M;<0-44>;0.000706774364246653
1422;M;<45-54>;0.0322031272600589
1422;M;<55-64>;0.0406690127530744
1422;M;<65-74>;0.0391423122472437
1422;M;<75-84>;0.0252502965041911
1422;M;85+;0.0033690949074993
1423;K;<0-44>;2.40645977358075
1423;K;<45-54>;3.20946302397158
1423;K;<55-64>;4.83073255516899
1423;K;<65-74>;3.7598475149086
1423;K;<75-84>;2.33166788021251
1423;K;85+;0.704701520902718
1423;M;<0-44>;0.0131930647234376
1423;M;<45-54>;0.0562148157545724
1423;M;<55-64>;0.130686808254446
1423;M;<65-74>;0.24847898022467
1423;M;<75-84>;0.135099845622324
1423;M;85+;0.0307791672327694
1424;K;<0-44>;2.10867940248614
1424;K;<45-54>;5.45850284907332
1424;K;<55-64>;8.45696824172609
1424;K;<65-74>;4.13152215356672
1424;K;<75-84>;2.83298943683728
1424;K;85+;1.80811118647977
1424;M;<0-44>;0.00680541004338818
1424;M;<45-54>;0.0354061195700772
1424;M;<55-64>;0.00740432267791552
1424;M;<65-74>;0.0160764836225373
1424;M;<75-84>;0.0267310018192205
1424;M;85+;0.0129096425331349
1425;K;<0-44>;8.69692365780892
1425;K;<45-54>;11.7537582780885
1425;K;<55-64>;18.4257978954149
1425;K;<65-74>;9.32901942382412
1425;K;<75-84>;7.17200448029483
1425;K;85+;2.37875621943365
1425;M;<0-44>;0.364219634769217
1425;M;<45-54>;0.280044662171559
1425;M;<55-64>;0.43404691789546
1425;M;<65-74>;0.561594464930266
1425;M;<75-84>;0.532856292195226
1425;M;85+;0.105799188382629
1426;K;<0-44>;5.22188763715754
1426;K;<45-54>;7.06893301889635
1426;K;<55-64>;10.3832379173806
1426;K;<65-74>;5.56780031949168
1426;K;<75-84>;5.49106879848837
1426;K;85+;1.02881336292488
1426;M;<0-44>;0.00940198569797319
1426;M;<45-54>;0.081993516929446
1426;M;<55-64>;0.056262855592552
1426;M;<65-74>;0.501293066225674
1426;M;<75-84>;0.426294951086611
1426;M;85+;0.00922981546450622
1427;K;<0-44>;2.80335274504069
1427;K;<45-54>;6.34545732290262
1427;K;<55-64>;10.125956707158
1427;K;<65-74>;4.26469033757685
1427;K;<75-84>;2.37313514204783
1427;K;85+;0.682724806635336
1427;M;<0-44>;0.012514213508889
1427;M;<45-54>;0.0320947637051989
1427;M;<55-64>;0.538383808901831
1427;M;<65-74>;0.0503490940027612
1427;M;<75-84>;0.028739276391409
1427;M;85+;0.0245281384262215
1428;K;<0-44>;4.92883506028065
1428;K;<45-54>;9.10297822936909
1428;K;<55-64>;18.7872296450703
1428;K;<65-74>;7.78263713473941
1428;K;<75-84>;4.08767537641468
1428;K;85+;0.440582461558454
1428;M;<0-44>;0.195181895579736
1428;M;<45-54>;0.0128457727766748
1428;M;<55-64>;0.255518226864327
1428;M;<65-74>;0.046262243239555
1428;M;<75-84>;0.0219646471939819
1428;M;85+;0.00584589436687194
1429;K;<0-44>;2.70146238812938
1429;K;<45-54>;4.74767043976247
1429;K;<55-64>;8.00461816308264
1429;K;<65-74>;5.19951767689987
1429;K;<75-84>;2.82630701754536
1429;K;85+;0.663883751398032
1429;M;<0-44>;0.0144616026506359
1429;M;<45-54>;0.547342758948745
1429;M;<55-64>;0.0344325837951566
1429;M;<65-74>;0.0521740985386212
1429;M;<75-84>;0.0314031735201944
1429;M;85+;0.00811040404357584
1430;K;<0-44>;2.19901330221985
1430;K;<45-54>;3.54944958532159
1430;K;<55-64>;7.17794904546221
1430;K;<65-74>;2.47254497571385
1430;K;<75-84>;1.95376424725014
1430;K;85+;1.04110415655454
1430;M;<0-44>;0.682936570288935
1430;M;<45-54>;0.329731160539747
1430;M;<55-64>;0.196369451506164
1430;M;<65-74>;0.295489293202486
1430;M;<75-84>;0.309855350522386
1430;M;85+;0.349449312049551
1432;K;<0-44>;6.40338432151649
1432;K;<45-54>;12.7973257456343
1432;K;<55-64>;19.8215060596761
1432;K;<65-74>;10.448273834604
1432;K;<75-84>;6.19272172107659
1432;K;85+;1.79280260554009
1432;M;<0-44>;0.0494441133034305
1432;M;<45-54>;0.21841228096327
1432;M;<55-64>;0.434125619780825
1432;M;<65-74>;0.525854146057028
1432;M;<75-84>;0.152480764630269
1432;M;85+;0.0253391577341731
1433;K;<0-44>;2.95932756126834
1433;K;<45-54>;5.07776814361308
1433;K;<55-64>;11.5160945159732
1433;K;<65-74>;4.82503380450848
1433;K;<75-84>;4.28580342031477
1433;K;85+;1.15294918306349
1433;M;<0-44>;0.0154696017963343
1433;M;<45-54>;0.11497644273172
1433;M;<55-64>;0.125314360728338
1433;M;<65-74>;0.152893328430924
1433;M;<75-84>;0.226074524688943
1433;M;85+;0.0274667647559397
1434;K;<0-44>;12.0293714578071
1434;K;<45-54>;24.3959397195788
1434;K;<55-64>;38.7073954880277
1434;K;<65-74>;21.0257697516476
1434;K;<75-84>;13.4366721225314
1434;K;85+;2.04233435120554
1434;M;<0-44>;0.0260237536798881
1434;M;<45-54>;0.920833176657117
1434;M;<55-64>;0.878660349061279
1434;M;<65-74>;0.379425447757024
1434;M;<75-84>;0.792790204040441
1434;M;85+;0.0210129973791461
1435;K;<0-44>;3.67356583346621
1435;K;<45-54>;6.30547098997842
1435;K;<55-64>;11.4998249988762
1435;K;<65-74>;6.41523410433656
1435;K;<75-84>;3.17101085210767
1435;K;85+;0.769808267203685
1435;M;<0-44>;0.00485929701124384
1435;M;<45-54>;0.069579117918559
1435;M;<55-64>;0.218895707668505
1435;M;<65-74>;0.0567690250656406
1435;M;<75-84>;0.104059870037492
1435;M;85+;0.00465151077766183
1436;K;<0-44>;2.11641822203254
1436;K;<45-54>;3.03409739807709
1436;K;<55-64>;3.52457302589912
1436;K;<65-74>;3.98563701615072
1436;K;<75-84>;1.72157439160107
1436;K;85+;0.583655494416184
1436;M;<0-44>;0.00399076403603262
1436;M;<45-54>;0.0121041160233173
1436;M;<55-64>;0.00977024294360741
1436;M;<65-74>;0.0142998962855638
1436;M;<75-84>;0.025589861956722
1436;M;85+;0.00637386236397422
1437;K;<0-44>;1.90240656070159
1437;K;<45-54>;4.50474543801498
1437;K;<55-64>;5.89276765469999
1437;K;<65-74>;2.45557002405912
1437;K;<75-84>;2.08182299064051
1437;K;85+;0.617728604222953
1437;M;<0-44>;0.00285465366563476
1437;M;<45-54>;0.0053419178061945
1437;M;<55-64>;0.0104607639764556
1437;M;<65-74>;0.00659496987435205
1437;M;<75-84>;0.152412528191859
1437;M;85+;0.0103683368794277
1438;K;<0-44>;4.45662053266544
1438;K;<45-54>;8.86642137754506
1438;K;<55-64>;14.0161859947187
1438;K;<65-74>;7.06773313348386
1438;K;<75-84>;4.28954527979886
1438;K;85+;0.838473923337557
1438;M;<0-44>;0.0360440895404393
1438;M;<45-54>;0.186454530433291
1438;M;<55-64>;0.338013500778409
1438;M;<65-74>;0.138432739269751
1438;M;<75-84>;0.267346578082271
1438;M;85+;0.0286312210871034
1461;K;<0-44>;2.52172783247299
1461;K;<45-54>;6.9233791777285
1461;K;<55-64>;8.42170807569845
1461;K;<65-74>;3.06127895798693
1461;K;<75-84>;2.34926896131018
1461;K;85+;0.39322987388963
1461;M;<0-44>;0.0366016286964942
1461;M;<45-54>;0.771156785833187
1461;M;<55-64>;0.13031432838697
1461;M;<65-74>;0.129382699006626
1461;M;<75-84>;0.271960083954842
1461;M;85+;0.0310647589317704
1462;K;<0-44>;7.23483579529337
1462;K;<45-54>;15.1189084160065
1462;K;<55-64>;22.6963718256478
1462;K;<65-74>;16.9165879402675
1462;K;<75-84>;7.13933800293252
1462;K;85+;1.3151345966181
1462;M;<0-44>;0.025082057037919
1462;M;<45-54>;0.279644414073175
1462;M;<55-64>;0.626281419157735
1462;M;<65-74>;0.466603876827818
1462;M;<75-84>;0.373550401019863
1462;M;85+;0.0335570100604514
1463;K;<0-44>;12.1555378117291
1463;K;<45-54>;24.5118484055981
1463;K;<55-64>;37.5569166607738
1463;K;<65-74>;22.751078488863
1463;K;<75-84>;16.7559434475256
1463;K;85+;3.83960733711865
1463;M;<0-44>;0.245311313735403
1463;M;<45-54>;0.650066177232238
1463;M;<55-64>;2.44473587086124
1463;M;<65-74>;0.809338679825664
1463;M;<75-84>;0.491898840923953
1463;M;85+;0.369678809915307
1464;K;<0-44>;4.6870676331161
1464;K;<45-54>;9.68149843201428
1464;K;<55-64>;12.500133375575
1464;K;<65-74>;9.39630889662219
1464;K;<75-84>;5.43848122091973
1464;K;85+;1.12871710035451
1464;M;<0-44>;0.0303698455436117
1464;M;<45-54>;0.178991573018117
1464;M;<55-64>;0.236561136955068
1464;M;<65-74>;0.272751842527067
1464;M;<75-84>;0.176073494894495
1464;M;85+;0.0245668656581849
1465;K;<0-44>;116.958036535662
1465;K;<45-54>;187.690305324715
1465;K;<55-64>;373.032162832205
1465;K;<65-74>;256.470518668666
1465;K;<75-84>;180.637436981195
1465;K;85+;52.1011972276139
1465;M;<0-44>;1.30234964262848
1465;M;<45-54>;3.46733053315045
1465;M;<55-64>;9.13996213878975
1465;M;<65-74>;12.1197421507472
1465;M;<75-84>;8.67854520964158
1465;M;85+;1.28660236172686
1601;K;<0-44>;5.30464588174035
1601;K;<45-54>;10.0537660727663
1601;K;<55-64>;11.3537019756532
1601;K;<65-74>;9.41160420777998
1601;K;<75-84>;5.1603926195051
1601;K;85+;1.13872805586171
1601;M;<0-44>;0.00244283017754379
1601;M;<45-54>;0.0173172739435393
1601;M;<55-64>;0.172710298425074
1601;M;<65-74>;0.232006632060166
1601;M;<75-84>;0.0930260700092201
1601;M;85+;0.00633188565577999
1602;K;<0-44>;2.66354953010363
1602;K;<45-54>;4.25421600596813
1602;K;<55-64>;7.23861500142134
1602;K;<65-74>;3.63536885342857
1602;K;<75-84>;3.01704006482724
1602;K;85+;0.479116186920039
1602;M;<0-44>;0.00790862826516486
1602;M;<45-54>;0.0755882303564257
1602;M;<55-64>;0.536087110680533
1602;M;<65-74>;0.100283345663315
1602;M;<75-84>;0.0904939830166988
1602;M;85+;0.00919876674284377
1603;K;<0-44>;5.27261561941509
1603;K;<45-54>;11.0590680296516
1603;K;<55-64>;15.976982002942
1603;K;<65-74>;9.93097986623064
1603;K;<75-84>;7.51755707789866
1603;K;85+;1.53562982375828
1603;M;<0-44>;0.016143131782193
1603;M;<45-54>;0.21304132656209
1603;M;<55-64>;0.36441427874183
1603;M;<65-74>;0.302001408270244
1603;M;<75-84>;0.19575972214448
1603;M;85+;0.0115494320998095
1604;K;<0-44>;3.77631714467068
1604;K;<45-54>;5.72386132353758
1604;K;<55-64>;10.3732706685691
1604;K;<65-74>;5.74847349106477
1604;K;<75-84>;3.78618941842278
1604;K;85+;0.999431898262967
1604;M;<0-44>;0.00676146250107667
1604;M;<45-54>;0.0922019478892188
1604;M;<55-64>;0.348057021509225
1604;M;<65-74>;0.358836099344202
1604;M;<75-84>;0.740647645900092
1604;M;85+;0.00645116602185355
1605;K;<0-44>;3.83172888162006
1605;K;<45-54>;6.97140928710665
1605;K;<55-64>;9.66869866031448
1605;K;<65-74>;5.53382102081243
1605;K;<75-84>;3.78443881310525
1605;K;85+;0.969231759394524
1605;M;<0-44>;0.0190257203195533
1605;M;<45-54>;0.092206982648425
1605;M;<55-64>;0.244134571004968
1605;M;<65-74>;0.472445853885348
1605;M;<75-84>;0.23946838562321
1605;M;85+;0.0225473577218329
1606;K;<0-44>;2.15076393599279
1606;K;<45-54>;3.37136828242047
1606;K;<55-64>;6.07786177295324
1606;K;<65-74>;3.64575396030711
1606;K;<75-84>;2.23395329145204
1606;K;85+;0.466442058205593
1606;M;<0-44>;0.00227857898217261
1606;M;<45-54>;0.0197256810111756
1606;M;<55-64>;0.0976920956941989
1606;M;<65-74>;0.0773924463009981
1606;M;<75-84>;0.0343092834382046
1606;M;85+;0.00242703871607051
1607;K;<0-44>;7.80582772173352
1607;K;<45-54>;13.7926719634623
1607;K;<55-64>;22.1553488813274
1607;K;<65-74>;11.8524216806339
1607;K;<75-84>;7.90308499167417
1607;K;85+;2.05586991489765
1607;M;<0-44>;0.00596303832981316
1607;M;<45-54>;0.0323148388350021
1607;M;<55-64>;0.317418373091916
1607;M;<65-74>;0.403955178157108
1607;M;<75-84>;0.140700038485474
1607;M;85+;0.0158391971043754
1608;K;<0-44>;2.24155274043527
1608;K;<45-54>;5.05697204830156
1608;K;<55-64>;7.21567884330622
1608;K;<65-74>;7.19782655524552
1608;K;<75-84>;3.48804890156476
1608;K;85+;0.796119735278976
1608;M;<0-44>;0.00804552751390413
1608;M;<45-54>;0.0462175119655548
1608;M;<55-64>;0.118756315162573
1608;M;<65-74>;0.162727380014287
1608;M;<75-84>;0.0828512418636498
1608;M;85+;0.0030375905343598
1609;K;<0-44>;7.07308192924272
1609;K;<45-54>;12.3610857287592
1609;K;<55-64>;14.0201474941205
1609;K;<65-74>;12.971833394697
1609;K;<75-84>;6.79582606016079
1609;K;85+;1.13626566400098
1609;M;<0-44>;0.0128903609803109
1609;M;<45-54>;0.332466255832322
1609;M;<55-64>;0.113383746257156
1609;M;<65-74>;0.130593216359281
1609;M;<75-84>;0.0881972001753347
1609;M;85+;0.0110241675867551
1610;K;<0-44>;2.75998381360027
1610;K;<45-54>;5.40100074158063
1610;K;<55-64>;7.23074162092271
1610;K;<65-74>;5.07664852853105
1610;K;<75-84>;3.20011843378595
1610;K;85+;0.789846355015627
1610;M;<0-44>;0.00688752580805679
1610;M;<45-54>;0.00681878727312246
1610;M;<55-64>;0.590939332268471
1610;M;<65-74>;0.232078671150496
1610;M;<75-84>;0.0748922332400929
1610;M;85+;0.011540360775491
1611;K;<0-44>;4.16337317593606
1611;K;<45-54>;7.28462731353957
1611;K;<55-64>;11.7563767036336
1611;K;<65-74>;6.66658606227128
1611;K;<75-84>;4.05052139538398
1611;K;85+;0.686037864937439
1611;M;<0-44>;0.118503323123054
1611;M;<45-54>;0.0503395281877664
1611;M;<55-64>;0.0839421977799686
1611;M;<65-74>;0.164194393563756
1611;M;<75-84>;0.0987761375631133
1611;M;85+;0.00986813840043022
1661;K;<0-44>;6.19263107314906
1661;K;<45-54>;13.6848360479003
1661;K;<55-64>;20.7476014238912
1661;K;<65-74>;13.4089518366511
1661;K;<75-84>;9.32048197820848
1661;K;85+;3.45824392542545
1661;M;<0-44>;0.0800121092944145
1661;M;<45-54>;0.368868251864953
1661;M;<55-64>;0.31315448161145
1661;M;<65-74>;0.341563389995457
1661;M;<75-84>;0.689799500391621
1661;M;85+;0.26529666344683
1801;K;<0-44>;1.40788905671589
1801;K;<45-54>;1.85691167307311
1801;K;<55-64>;2.68493764446789
1801;K;<65-74>;1.9281982903496
1801;K;<75-84>;0.520531836762186
1801;K;85+;0.209087518317299
1801;M;<0-44>;0.00193096991769035
1801;M;<45-54>;0.00984897776676415
1801;M;<55-64>;0.0304362618968213
1801;M;<65-74>;0.0383749152082447
1801;M;<75-84>;0.0115990228459251
1801;M;85+;0.00252055959534543
1802;K;<0-44>;2.74896458462691
1802;K;<45-54>;7.65658044082692
1802;K;<55-64>;6.1057012274146
1802;K;<65-74>;4.4566751901224
1802;K;<75-84>;2.58182623277321
1802;K;85+;0.676640412687607
1802;M;<0-44>;0.0246043982698095
1802;M;<45-54>;0.319111402304301
1802;M;<55-64>;0.0974198419527992
1802;M;<65-74>;0.0891558841339694
1802;M;<75-84>;0.110499178045709
1802;M;85+;0.0221137130550747
1803;K;<0-44>;5.52880405738224
1803;K;<45-54>;10.7901827673946
1803;K;<55-64>;12.4920825584389
1803;K;<65-74>;10.2095120140516
1803;K;<75-84>;6.28574966580936
1803;K;85+;1.02877847248898
1803;M;<0-44>;0.0185703265793527
1803;M;<45-54>;0.143255787284442
1803;M;<55-64>;1.00836506608302
1803;M;<65-74>;0.332925123807829
1803;M;<75-84>;0.224539840599453
1803;M;85+;0.023823752325333
1804;K;<0-44>;5.0699539596295
1804;K;<45-54>;9.42197502224074
1804;K;<55-64>;13.2037483373351
1804;K;<65-74>;8.45830494237926
1804;K;<75-84>;6.01133795417768
1804;K;85+;1.43915130048755
1804;M;<0-44>;0.010099479346164
1804;M;<45-54>;0.0406950916744256
1804;M;<55-64>;0.948946035089248
1804;M;<65-74>;0.906854581194858
1804;M;<75-84>;0.135525522707532
1804;M;85+;0.00476234518038563
1805;K;<0-44>;5.10604766873247
1805;K;<45-54>;9.79069222810571
1805;K;<55-64>;16.679756944503
1805;K;<65-74>;9.61809800830138
1805;K;<75-84>;5.24732958302269
1805;K;85+;1.75009876955933
1805;M;<0-44>;0.0134403752030071
1805;M;<45-54>;0.493138387490678
1805;M;<55-64>;0.555048335260768
1805;M;<65-74>;0.607210527887111
1805;M;<75-84>;0.232397386511871
1805;M;85+;0.01175762543369
1806;K;<0-44>;3.07229741159744
1806;K;<45-54>;4.66067700453939
1806;K;<55-64>;5.41977124328392
1806;K;<65-74>;3.70334285425246
1806;K;<75-84>;1.89666489560245
1806;K;85+;0.891768080417145
1806;M;<0-44>;0.000547113553041211
1806;M;<45-54>;0.0214136514050328
1806;M;<55-64>;0.106146094007004
1806;M;<65-74>;0.0928326328510141
1806;M;<75-84>;0.0581104983190648
1806;M;85+;0.00459891198141117
1807;K;<0-44>;4.23980796438868
1807;K;<45-54>;11.3069534737959
1807;K;<55-64>;11.5263754947015
1807;K;<65-74>;5.84202379589488
1807;K;<75-84>;5.81047653430024
1807;K;85+;1.56088735897608
1807;M;<0-44>;0.0104471418383075
1807;M;<45-54>;0.107966799356511
1807;M;<55-64>;0.248430411574509
1807;M;<65-74>;0.371982593007144
1807;M;<75-84>;0.799273171224129
1807;M;85+;0.0111008721111272
1808;K;<0-44>;3.38468756959393
1808;K;<45-54>;7.81781369167355
1808;K;<55-64>;7.2135748989677
1808;K;<65-74>;3.91138766211009
1808;K;<75-84>;3.76809827777252
1808;K;85+;0.598158564335276
1808;M;<0-44>;0.0144429241767333
1808;M;<45-54>;0.0468390308979251
1808;M;<55-64>;0.261967621026923
1808;M;<65-74>;0.405677151503177
1808;M;<75-84>;0.117374735084658
1808;M;85+;0.0167754412437799
1809;K;<0-44>;2.51500821450285
1809;K;<45-54>;5.58294408912565
1809;K;<55-64>;8.2348096400356
1809;K;<65-74>;3.84249697998775
1809;K;<75-84>;2.1685442989455
1809;K;85+;0.563152482602764
1809;M;<0-44>;0.00448314510242451
1809;M;<45-54>;0.583625003336112
1809;M;<55-64>;0.27650112793213
1809;M;<65-74>;0.260582008432142
1809;M;<75-84>;0.104695644624054
1809;M;85+;0.00488434072702591
1810;K;<0-44>;3.68051574348651
1810;K;<45-54>;8.84308403335487
1810;K;<55-64>;8.83433871152348
1810;K;<65-74>;4.531803486507
1810;K;<75-84>;4.0711011735369
1810;K;85+;1.01866321650301
1810;M;<0-44>;0.000696335851654649
1810;M;<45-54>;0.0271790276095787
1810;M;<55-64>;1.08733259721808
1810;M;<65-74>;0.239195923232718
1810;M;<75-84>;0.845735846804872
1810;M;85+;0.00398302345080478
1811;K;<0-44>;5.64392343222261
1811;K;<45-54>;12.5715445967375
1811;K;<55-64>;20.4324698118635
1811;K;<65-74>;10.5326705290695
1811;K;<75-84>;6.72899540389747
1811;K;85+;2.34489318913208
1811;M;<0-44>;0.101953317277412
1811;M;<45-54>;0.142095795025915
1811;M;<55-64>;0.68070090223334
1811;M;<65-74>;0.686072681693811
1811;M;<75-84>;0.353050193803472
1811;M;85+;0.114547317570699
1812;K;<0-44>;3.49103230670319
1812;K;<45-54>;5.2504620890447
1812;K;<55-64>;6.29735659318591
1812;K;<65-74>;4.54455859567954
1812;K;<75-84>;3.23232032256914
1812;K;85+;0.810807537060802
1812;M;<0-44>;0.0129902264224275
1812;M;<45-54>;0.0593232778056039
1812;M;<55-64>;0.504333963366099
1812;M;<65-74>;0.302591232092747
1812;M;<75-84>;0.152882504648983
1812;M;85+;0.0334361589284796
1813;K;<0-44>;3.18164772167134
1813;K;<45-54>;5.22698517279794
1813;K;<55-64>;9.25164045078525
1813;K;<65-74>;6.04837345312808
1813;K;<75-84>;3.28012294685108
1813;K;85+;1.21034023896358
1813;M;<0-44>;0.0193539955143541
1813;M;<45-54>;0.0955068472895099
1813;M;<55-64>;0.63823400231721
1813;M;<65-74>;0.43686936394888
1813;M;<75-84>;0.306379438617759
1813;M;85+;0.0305121982306265
1814;K;<0-44>;3.01626214906957
1814;K;<45-54>;7.63888879245855
1814;K;<55-64>;3.68700202768007
1814;K;<65-74>;5.68967575143589
1814;K;<75-84>;4.69533034917203
1814;K;85+;0.914648013036053
1814;M;<0-44>;0.00584322527933149
1814;M;<45-54>;0.0690494038616667
1814;M;<55-64>;0.58360205185473
1814;M;<65-74>;0.360684187705312
1814;M;<75-84>;0.421040012490626
1814;M;85+;0.00539924674976523
1815;K;<0-44>;2.7271891706021
1815;K;<45-54>;7.40236271058506
1815;K;<55-64>;7.39792779261331
1815;K;<65-74>;5.35967376985781
1815;K;<75-84>;2.867590729154
1815;K;85+;1.59284778193772
1815;M;<0-44>;0.00348840523912104
1815;M;<45-54>;0.548628570859288
1815;M;<55-64>;0.105387253104694
1815;M;<65-74>;0.2805327265374
1815;M;<75-84>;0.0426452585067179
1815;M;85+;0.00442952407250658
1816;K;<0-44>;8.20751141057921
1816;K;<45-54>;13.3269992743887
1816;K;<55-64>;18.1835902876807
1816;K;<65-74>;11.0097780719201
1816;K;<75-84>;5.99960017187207
1816;K;85+;2.11075811803892
1816;M;<0-44>;0.00901579442883818
1816;M;<45-54>;0.0992489096275957
1816;M;<55-64>;2.11626221457785
1816;M;<65-74>;1.00707492029086
1816;M;<75-84>;0.35262140619456
1816;M;85+;0.0117307448579686
1817;K;<0-44>;4.1191781820628
1817;K;<45-54>;9.46854905427729
1817;K;<55-64>;10.1664210737147
1817;K;<65-74>;7.58492476583244
1817;K;<75-84>;5.54193772145342
1817;K;85+;0.732382080610425
1817;M;<0-44>;0.0375318783184347
1817;M;<45-54>;0.22959331904709
1817;M;<55-64>;0.484745297613802
1817;M;<65-74>;0.279808349799103
1817;M;<75-84>;0.166985707598363
1817;M;85+;0.0495458215368865
1818;K;<0-44>;4.95879204191068
1818;K;<45-54>;11.4187302270573
1818;K;<55-64>;17.5413290762557
1818;K;<65-74>;9.74663073928373
1818;K;<75-84>;6.84422339499773
1818;K;85+;1.42836519982212
1818;M;<0-44>;0.0297661503609117
1818;M;<45-54>;0.161576987482207
1818;M;<55-64>;0.227172684894871
1818;M;<65-74>;0.403015854703882
1818;M;<75-84>;0.367204677528049
1818;M;85+;0.015001661465412
1819;K;<0-44>;2.47361055493072
1819;K;<45-54>;6.04416800106481
1819;K;<55-64>;5.56254922743032
1819;K;<65-74>;4.33316902702801
1819;K;<75-84>;2.64318142326202
1819;K;85+;1.0030307558224
1819;M;<0-44>;0.0107391730530093
1819;M;<45-54>;0.0427262750242814
1819;M;<55-64>;0.0467590117504412
1819;M;<65-74>;0.578887587259206
1819;M;<75-84>;0.0503337379234018
1819;M;85+;0.00960144893056764
1820;K;<0-44>;2.7783821855466
1820;K;<45-54>;4.15582358370338
1820;K;<55-64>;7.57045222948589
1820;K;<65-74>;3.65363249062246
1820;K;<75-84>;2.28636149301065
1820;K;85+;0.399761578678753
1820;M;<0-44>;0.0258421228528828
1820;M;<45-54>;0.0394954652689719
1820;M;<55-64>;0.552697657492603
1820;M;<65-74>;0.376740193570423
1820;M;<75-84>;0.604607024155399
1820;M;85+;0.0148554945234138
1821;K;<0-44>;0.887016581379461
1821;K;<45-54>;2.80937673517574
1821;K;<55-64>;3.51678230809753
1821;K;<65-74>;1.72433613364115
1821;K;<75-84>;1.53434367124427
1821;K;85+;0.515574449769642
1821;M;<0-44>;0.000461459674121272
1821;M;<45-54>;0.00512515006024838
1821;M;<55-64>;0.0140214208469456
1821;M;<65-74>;0.0215015753391305
1821;M;<75-84>;0.491315128673524
1821;M;85+;0.000383060406243378
1861;K;<0-44>;1.70082380566312
1861;K;<45-54>;5.17386187608804
1861;K;<55-64>;5.66164348907828
1861;K;<65-74>;6.56035541934397
1861;K;<75-84>;3.20848368659846
1861;K;85+;1.27289057755047
1861;M;<0-44>;0.0197037175064486
1861;M;<45-54>;0.0746376303640988
1861;M;<55-64>;0.14799500336492
1861;M;<65-74>;0.177633866977672
1861;M;<75-84>;0.090847278419611
1861;M;85+;0.0136542288439561
1862;K;<0-44>;3.27184514795932
1862;K;<45-54>;6.858225047396
1862;K;<55-64>;10.902411928449
1862;K;<65-74>;9.64218834947039
1862;K;<75-84>;5.78208571163229
1862;K;85+;0.999678884849779
1862;M;<0-44>;0.00502233049731504
1862;M;<45-54>;0.0503342373033451
1862;M;<55-64>;0.219935658542014
1862;M;<65-74>;0.692793730466769
1862;M;<75-84>;0.0780540457761709
1862;M;85+;0.00619579157342205
1863;K;<0-44>;10.5070509524248
1863;K;<45-54>;23.0909470513116
1863;K;<55-64>;32.5549958927134
1863;K;<65-74>;20.9770544914955
1863;K;<75-84>;11.6336706443335
1863;K;85+;4.03989743816527
1863;M;<0-44>;0.0572913739835322
1863;M;<45-54>;1.54356313870968
1863;M;<55-64>;1.47991305104992
1863;M;<65-74>;0.626150138776271
1863;M;<75-84>;1.05262173827576
1863;M;85+;0.0417853923172151
1864;K;<0-44>;3.00399003136761
1864;K;<45-54>;4.18628370606601
1864;K;<55-64>;8.53565901557632
